,id,label,tweet,degree of profanity
28633,28634,1,heres what ignorance amp  looks like it aint all swastikas amp burning crosses ,0.0
28665,28666,1,youre not very sma if you think i hate all white males i hate racism and sexism thats it grow a brain right wingers  p2,0.0
28687,28688,1,  crackers isnt that a little racist i mean im white but think the kkk should burn in h ,0.14
28727,28728,1, trump is guilty of treason   we theresistance must resist   hate  naked raygun treason ,0.05
28735,28736,1, you might be a libtard if libtard  sjw liberal politics ,0.08
28737,28738,1,you might be a libtard if libtard  sjw liberal politics ,0.08
28795,28796,1,were also not upset we lost because we won by any measure other than a  useless appendix of government tha ,0.0
28796,28797,1,finally action   catdjt theresistance  notmypresident impeachtrump ,0.0
28797,28798,1, white supremacy is not a joke i agree but lying 2 wmn 2 get laid is woh joking about line of thought by ,0.04
28801,28802,1,i live in nyc and dont see a lot of ove racism i was disappointed to see how much there is on twitter  must never be tolerated,0.0
28828,28829,1, its going to be a great year i cant wait till this happens  treason traitorump liar ,0.0
28829,28830,1, video men and women in bed without clothes candid videos sexting,0.0
28833,28834,1,   unbelievable  aicle tip its never ok to tell someone they cannot procreate m or f ,0.0
28864,28865,1, is this your relation yeah thats a right i see you all as the same  ,0.0
28877,28878,1,need a black page3 girl to shut down nomore page3 for  as well as homophobia page3 bringbackpage3 2017,0.05
28897,28898,1, lets do this  maga thanksjackasses packyourshitobama 2a trumptrain tcot ,0.0
28898,28899,1, dearfellowwhitepeople in 2017 lets all realize that u dont have 2 wear a white hood amp swastika tattoo 2 b  r sa,0.04
28900,28901,1, i am not shopping at  until they purge all trump products who do they think canadians are ,0.0
28907,28908,1, video men and women in bed without clothes nude mother son sex,0.15
28911,28912,1,  why cant we run this thug  fool agitator out of stl   ,0.06
28921,28922,1,  your comments are reflections of ignorance and    ,0.0
28923,28924,1,word factory race denial prevents healing southafrica leadership transformation inequality  5 ,0.0
28924,28925,1, us ambassador says zionism is form of  israelisettlements illegalisraelisettlements terrorism ,0.0
28936,28937,1,couldnt have said this any better nor truthfully  donny boy   theresistance traitor  ,0.0
28947,28948,1, stop legitimizing by using altright amp call them what they are neonazis from nazi doctrine incl ultranationalism ,0.05
28971,28972,1,the uk governments new antisemitism definition conflates racism with valid criticism of israel  open ,0.12
28990,28991,1,attack her chinguas lt33 ,0.2
29002,29003,1, prank dad home slapcam black  waiting bastard offensive memes meme by offensivememes69 ,0.13
29003,29004,1,hes shown us over amp over who he is bigly believe him traitor fraud liar sociopath rapist  ,0.11
29010,29011,1, excellent analysis gtgt this  backlash against refugees is the real crisis in europe  apostolis fotiadis ,0.0
29048,29049,1, spread the word amp join millions for national day of healing jan 17 2017  trht  ,0.0
29053,29054,1,fair amp lovely effect  ,0.0
29065,29066,1, feminismiscancer feminismisterrorism feminismmuktbharat why  malevote is ignored  ,0.0
29080,29081,1,fo woh pastors say officers acts in viral video arrests were racist  ,0.07
29087,29088,1, after being a victim of a  hatecrime i was called a crcker i now truly understand what it feels like to be,0.0
29092,29093,1,intolerant postbrexit britain history shows we can be better than this  hugh muir   hatecrime uk society,0.05
29102,29103,1,a business against   by villy wang  tedinstitute  ,0.08
29103,29104,1,in queue with basket of food shopping 50s guy says give us a smile think my response was a first by the look on his face ,0.0
29112,29113,1,suspected henrico vandals mother my son isnt   dec 31  946 pm et  ,0.0
29136,29137,1,  why cant women be defenders if they want ,0.0
29156,29157,1,jokeoftheday 1pun   what does the tornado and black people have in common  it only takes 1 to ruin the neighborhood,0.04
29169,29170,1, my age gender or race should not define my capabilities in 2016   ageism,0.0
29173,29174,1,another  comment on social media idiot ,0.12
29189,29190,1, i have the ssnaddresshome network info and billing info but you still have to speak to my husband  failure,0.05
29198,29199,1,are you black amp feel like the  are stomping  you listen  retweet tampa miami ,0.06
29204,29205,1, girls in the world jgirl sex ,0.25
29229,29230,1,   obama amp biden are the most antiwhite  president amp vp in history trump,0.0
29238,29239,1, and playground insults have always reflected family  society rhetoric on homosexuality   ,0.0
29239,29240,1,wellthese sewer rats dont take a cent from mei dont use to watch footballbut nowi hate it ,0.0
29262,29263,1,explain your actions netanyahu you  can not claim discrimination when u do it yourself to others  ,0.0
29263,29264,1,can sniff out subtle  amp the ignorant in a nano second even if it is an underlying flippant comment towards someone else aware,0.0
29304,29305,1, you forgot small hands orange skin weird hair big teeth sociopath insanity misogynist  bigot ,0.0
29398,29399,1,yeah man fuck feminism ,0.2
29422,29423,1,buffalo school districts boots trump ally over racist comments birdsofafeather  resist   ,0.07
29423,29424,1,  precrime in germany of all places did they make them wear badges ,0.0
29460,29461,1,burbank california  cou rejects citys appeal in  discrimination case against armenian policeman  usa,0.0
29463,29464,1,this diagram explains trumps response to orlando     rip theresistance resistance resist  maga,0.0
29595,29596,1, us neonazis are antisemitic emboldened by trump win gop ,0.0
29599,29600,1,a  campaign cochair answers a few questions trump  ,0.0
29602,29603,1,southsudan provoking neighbours again with noise the scumbag that says  he can do what ever he wants uncivilised  trash haters,0.0
29625,29626,1, allahsoil many politicians claim that jihad is an attack against humanity        teambts ,0.1
29630,29631,1, racial differences r biological reality same as rottweilers vs  chihuahuas iqgt95 should understand ,0.06
29670,29671,1,black men and black women with stockholm syndrome   ,0.18
29678,29679,1,ever noticed the word  to a non black person and the word nigger to a black person yields almost the same reaction,0.13
29681,29682,1, allahsoil not all westerners are islamophobes    emiratis 2016in4words ,0.0
29768,29769,1,the major kind of  that people arent talking enough about  via  environmental justice,0.0
29803,29804,1, thats why  ,0.0
29814,29815,1, all of you need to stop being racist and just let the terrorists kill you sarcasm    trumptrain ,0.09
29819,29820,1, mcconnell obstruction goes all the way back to when he discovered obama was black    ,0.05
29869,29870,1,good afternoon sweety  send me letter   ,0.0
29879,29880,1,we the people originally meant we the white landholding males       2016in4words ,0.0
29885,29886,1,you might be a libtard if libtard  sjw liberal politics ,0.08
29887,29888,1,michelle obama is on the crack pipe    ,0.09
29899,29900,1,meanwhile german police can also not be distinguished from neo nazi scene anymore in terms of terminology nafris ,0.11
29906,29907,1,andysessions attorneygeneral  from alabama trump staing a racewar will we let him chaos fear weaponry ,0.06
29911,29912,1,stop trying to find  where it isnt even happening airingofthegrievances ,0.0
29913,29914,1, allahsoil bernanke bailed out wall street by dumping 600 billion into the largest banks  ,0.0
29950,29951,1,anti racist white murdered by blacks in south africa whitegenocide southafrica   ,0.21
29970,29971,1,  the kind of  we can expect in trump amrica,0.0
30009,30010,1,oh yes and this rude nasty behavior  brought out into main stream  nevermypresident ,0.06
30022,30023,1,why please explain to us why were bad  ,0.0
30024,30025,1,hello there my love  i will be glad to see you here   ,0.0
30032,30033,1,are you hispanic amp  like the  are stomping on you listen  retweet boricua miami ,0.0
30042,30043,1,beware  in marketing tainting messages ,0.0
30057,30058,1,nude teen play  for women in spo ,0.11
30066,30067,1,you black amp feel like the  are stomping on you listen  retweet tampa miami ,0.06
30074,30075,1,in bluntly  language cologne police  here announces racial profiling at main station ,0.07
30079,30080,1,sikh temple vandalised in in calgary wso condemns  act  ,0.0
30080,30081,1,vestal newyork  pupil suing school district after alleged  classroom incident  usa,0.0
30133,30134,1,time to grabyourwallet  amp boycott  who gives book deal to  troll banned by twitter ,0.0
30134,30135,1,the blacks the blacks blacks facepalm smh ,0.38
30148,30149,1,wife crashes her own funeral horrifying her husband who had ordered her killed community turns against her  ,0.11
30163,30164,1,can math help defeat  math literacy adultedu    ,0.0
30181,30182,1,the diversity officer states among other things killallwhitemen yet because shes an ethnic minority woman ,0.12
30189,30190,1, leave a gweh below  if in 2017 you will no longer debate wypipo about  slaver  ,0.0
30233,30234,1,jeffsessions  attorneygeneral  from alabama trump staing a racewar will we let him chaos fear weaponry ,0.06
30242,30243,1,im always amazed at the number of excellent black athletes that want to play at racist schools in racist states ncaa ,0.14
30249,30250,1,    btw gandhi was a  in india  adores him without following him,0.0
30264,30265,1,that is why  is systemic rather than just humanity being human it is power and reinforced each minute,0.0
30268,30269,1,you might be a libtard if libtard  sjw liberal politics ,0.08
30271,30272,1, strangely silent on the idiotic  statement by  not surprised twonitwittrumpsuppoers,0.0
30281,30282,1,perpetuates   aampe changes title of kkk documentary amid criticism  ,0.08
30290,30291,1,  why do we have listen to a woman who goes to church but kills thousands fascist  brexit liar murderer,0.14
30293,30294,1,nosurprise  performing  trumpinauguration mormonism has  amp polygamist roots kin to adultery moneyovermorals,0.0
30301,30302,1,chomsky israeli apaheid much worse than south africa   israel internationallaw occupation  bds,0.2
30350,30351,1,woman in cou on racism charge  ,0.0
30372,30373,1, agreed the same is true for  and  they are overused terms and as a result are fast becoming meaningless ,0.0
30397,30398,1,let me tell you a story about  and videogames specifically marvel super heroes vs streetfighter ,0.0
30402,30403,1,   so please stop go away amp take ur ugly skank  with u pussygrabber ,0.11
30425,30426,1, allahsoil not all muslims are islamic extremists very very few are    emiratis ,0.0
30444,30445,1,billionaire chair of trump says he hopes obama dies and michelle goes back to being a male ape in africa  usa usa2017 meltingpot,0.08
30453,30454,1,new video shows how  this guy  and how he staed to abuse and humiliated an muslim guy ,0.1
30488,30489,1,trump ny cochair makes racist remarks about michelle obama  p2 p21 fyi  tcot,0.07
30489,30490,1,  agreed the same is true for  and  they are overused terms and as a result are fast becomin,0.0
